region,mapped_ift_class,squares,bulk_up_forecast,z3,forecast_area,reference_area,parcel_area_tot,r,group1,group2,group3,group,ownership,country
SS,BROADLEAF,315,0,0,56992.45,70800.44827,152.91666744,0,Group1:                .,Group2: >=0 and <5%,No group3,"Group1:                .                               , Group2: >=0 and <5%                                                                  , No group3",PS,Scotland
SS,CONIFER,703,0,0,125371.96,194901.8962,477.762596,0,Group1:                .,Group2: >=0 and <5%,No group3,"Group1:                .                               , Group2: >=0 and <5%                                                                  , No group3",PS,Scotland
SS,TRANSITION,521,0,0,85993.08,62580.20955,348.24214474,0,Group1:                .,Group2: >=0 and <5%,No group3,"Group1:                .                               , Group2: >=0 and <5%                                                                  , No group3",PS,Scotland
SS,UNCERTAIN,71,0,0,18275.59,30014.0115,22.061223715,0,Group1:                .,Group2: >=0 and <5%,No group3,"Group1:                .                               , Group2: >=0 and <5%                                                                  , No group3",PS,Scotland
SS,WOODLANDEDGE,658,0,0,251424.78,162710.0365,226.1750244,0,Group1:                .,Group2: >=0 and <5%,No group3,"Group1:                .                               , Group2: >=0 and <5%                                                                  , No group3",PS,Scotland
W,BROADLEAF,749,0,0,113990.83,133441.303,387.92906335,0,Group1:                .,Group2: >=5 and <10%,No group3,"Group1:                .                               , Group2: >=5 and <10%                                                                 , No group3",PS,Wales
W,CONIFER,429,0,0,44675.71,82735.4511,218.52211431,0,Group1:                .,Group2: >=5 and <10%,No group3,"Group1:                .                               , Group2: >=5 and <10%                                                                 , No group3",PS,Wales
W,TRANSITION,232,0,0,26019.3,25594.0205,122.4109292,0,Group1:                .,Group2: >=5 and <10%,No group3,"Group1:                .                               , Group2: >=5 and <10%                                                                 , No group3",PS,Wales
W,UNCERTAIN,29,0,0,5102.65,8525.069195,8.8320927813,0,Group1:                .,Group2: >=5 and <10%,No group3,"Group1:                .                               , Group2: >=5 and <10%                                                                 , No group3",PS,Wales
W,WOODLANDEDGE,912,0,0,286660.32,163474.3229,340.02605924,0,Group1:                .,Group2: >=5 and <10%,No group3,"Group1:                .                               , Group2: >=5 and <10%                                                                 , No group3",PS,Wales
NWE,BROADLEAF,311,0,0,61104.31,67309.59888,169.66990814,0,Group1:                .,Group2: >=5 and <10%,No group3,"Group1:                .                               , Group2: >=5 and <10%                                                                 , No group3",PS,England
NWE,CONIFER,149,0,0,18854.42,31505.5017,86.993465701,0,Group1:                .,Group2: >=5 and <10%,No group3,"Group1:                .                               , Group2: >=5 and <10%                                                                 , No group3",PS,England
NWE,TRANSITION,88,0,0,12216.42,10852.98518,45.934644503,0,Group1:                .,Group2: >=5 and <10%,No group3,"Group1:                .                               , Group2: >=5 and <10%                                                                 , No group3",PS,England
NWE,UNCERTAIN,22,0,0,4200.96,7251.047305,8.8452994186,0,Group1:                .,Group2: >=5 and <10%,No group3,"Group1:                .                               , Group2: >=5 and <10%                                                                 , No group3",PS,England
NWE,WOODLANDEDGE,336,0,0,153120.14,77488.74893,120.04368999,0,Group1:                .,Group2: >=5 and <10%,No group3,"Group1:                .                               , Group2: >=5 and <10%                                                                 , No group3",PS,England
NEE,BROADLEAF,150,0,0,26515.53,31890.38602,67.374783534,0,Group1:                .,Group2: >=5 and <10%,No group3,"Group1:                .                               , Group2: >=5 and <10%                                                                 , No group3",PS,England
NEE,CONIFER,169,0,0,24400.52,34308.65019,99.307222912,0,Group1:                .,Group2: >=5 and <10%,No group3,"Group1:                .                               , Group2: >=5 and <10%                                                                 , No group3",PS,England
