region,mapped_ift_class,squares,bulk_up_forecast,z3,forecast_area,reference_area,parcel_area_tot,r,group1,group2,group3,group,ownership,country
WME,CONIFER,81,2202.9007332,707727.13907,17750.17,31230.25651,39.671958205,0.1241058949,Group1: Non-native,Group2: 5 Storeys,No group3,"Group1: Non-native                                     , Group2: 5 Storeys                                                                    , No group3",PS,England
WME,TRANSITION,39,0.6771634648,0.2890743841,9321.31,12768.41843,16.421103368,0.0000726468,Group1: Non-native,Group2: 5 Storeys,No group3,"Group1: Non-native                                     , Group2: 5 Storeys                                                                    , No group3",PS,England
WME,UNCERTAIN,17,0,0,3992.13,4282.056362,7.996566279,0,Group1: Non-native,Group2: 5 Storeys,No group3,"Group1: Non-native                                     , Group2: 5 Storeys                                                                    , No group3",PS,England
WME,WOODLANDEDGE,208,495.72862938,102137.90331,170754.97,85096.47943,92.736311731,0.0029031578,Group1: Non-native,Group2: 5 Storeys,No group3,"Group1: Non-native                                     , Group2: 5 Storeys                                                                    , No group3",PS,England
EME,BROADLEAF,209,1439.4059772,349417.62508,61068.86,68251.43405,121.67498314,0.023570212,Group1: Non-native,Group2: 5 Storeys,No group3,"Group1: Non-native                                     , Group2: 5 Storeys                                                                    , No group3",PS,England
EME,CONIFER,57,1234.0287533,331904.86691,11977.4,21145.39866,25.259029536,0.1030297688,Group1: Non-native,Group2: 5 Storeys,No group3,"Group1: Non-native                                     , Group2: 5 Storeys                                                                    , No group3",PS,England
EME,TRANSITION,39,6.2791408525,31.326153531,8423.06,11967.58864,20.66479866,0.0007454703,Group1: Non-native,Group2: 5 Storeys,No group3,"Group1: Non-native                                     , Group2: 5 Storeys                                                                    , No group3",PS,England
EME,UNCERTAIN,13,0,0,3457.13,3559.823207,3.7817899199,0,Group1: Non-native,Group2: 5 Storeys,No group3,"Group1: Non-native                                     , Group2: 5 Storeys                                                                    , No group3",PS,England
EME,WOODLANDEDGE,194,1.1232480624,0.5357612554,140575.74,68139.339,77.367101009,7.9903407E-6,Group1: Non-native,Group2: 5 Storeys,No group3,"Group1: Non-native                                     , Group2: 5 Storeys                                                                    , No group3",PS,England
SWE,BROADLEAF,555,2558.3916709,335572.02458,159855.04,184369.9146,303.83908188,0.016004448,Group1: Non-native,Group2: 5 Storeys,No group3,"Group1: Non-native                                     , Group2: 5 Storeys                                                                    , No group3",PS,England
SWE,CONIFER,207,3946.4860489,629208.59896,36836.68,66775.65009,91.505922804,0.1071346834,Group1: Non-native,Group2: 5 Storeys,No group3,"Group1: Non-native                                     , Group2: 5 Storeys                                                                    , No group3",PS,England
SWE,TRANSITION,104,192.00930035,4893.379763,19724.25,27786.07458,40.671380641,0.0097346819,Group1: Non-native,Group2: 5 Storeys,No group3,"Group1: Non-native                                     , Group2: 5 Storeys                                                                    , No group3",PS,England
SWE,UNCERTAIN,23,68.246287778,1754.5087607,5758.65,7351.84678,6.9604789334,0.0118510914,Group1: Non-native,Group2: 5 Storeys,No group3,"Group1: Non-native                                     , Group2: 5 Storeys                                                                    , No group3",PS,England
SWE,WOODLANDEDGE,524,630.15752263,88612.706552,326116.28,176036.0266,208.40808465,0.0019323093,Group1: Non-native,Group2: 5 Storeys,No group3,"Group1: Non-native                                     , Group2: 5 Storeys                                                                    , No group3",PS,England
SELE,BROADLEAF,767,3385.5108995,666050.04626,229553.93,262418.9076,448.66735417,0.0147482158,Group1: Non-native,Group2: 5 Storeys,No group3,"Group1: Non-native                                     , Group2: 5 Storeys                                                                    , No group3",PS,England
SELE,CONIFER,232,4910.8525994,878461.4407,41034.21,75876.57266,116.77115534,0.1196770353,Group1: Non-native,Group2: 5 Storeys,No group3,"Group1: Non-native                                     , Group2: 5 Storeys                                                                    , No group3",PS,England
SELE,TRANSITION,91,23.313130061,125.58968039,18086.25,21801.509,34.396195185,0.0012889974,Group1: Non-native,Group2: 5 Storeys,No group3,"Group1: Non-native                                     , Group2: 5 Storeys                                                                    , No group3",PS,England
SELE,UNCERTAIN,14,11.728929311,76.505280981,4579.88,5305.766622,7.3554540933,0.0025609687,Group1: Non-native,Group2: 5 Storeys,No group3,"Group1: Non-native                                     , Group2: 5 Storeys                                                                    , No group3",PS,England
SELE,WOODLANDEDGE,615,673.98571853,85585.540253,355525.34,212088.8413,232.32139091,0.0018957459,Group1: Non-native,Group2: 5 Storeys,No group3,"Group1: Non-native                                     , Group2: 5 Storeys                                                                    , No group3",PS,England
EE,BROADLEAF,264,3489.2367956,1137099.5999,99430.68,110343.8538,147.47547721,0.0350921546,Group1: Non-native,Group2: 5 Storeys,No group3,"Group1: Non-native                                     , Group2: 5 Storeys                                                                    , No group3",PS,England
EE,CONIFER,96,2557.4310725,647136.26691,19191.31,31490.6548,40.542071033,0.133259849,Group1: Non-native,Group2: 5 Storeys,No group3,"Group1: Non-native                                     , Group2: 5 Storeys                                                                    , No group3",PS,England
EE,TRANSITION,39,96.044753148,2774.4406729,9239.04,10382.74294,13.643373194,0.0103955339,Group1: Non-native,Group2: 5 Storeys,No group3,"Group1: Non-native                                     , Group2: 5 Storeys                                                                    , No group3",PS,England
EE,UNCERTAIN,11,94.203639709,2695.6558077,4041.67,4008.249849,5.3530512103,0.0233080978,Group1: Non-native,Group2: 5 Storeys,No group3,"Group1: Non-native                                     , Group2: 5 Storeys                                                                    , No group3",PS,England
EE,WOODLANDEDGE,271,148.58342028,12969.165548,216497.85,106531.8915,118.01702626,0.0006863044,Group1: Non-native,Group2: 5 Storeys,No group3,"Group1: Non-native                                     , Group2: 5 Storeys                                                                    , No group3",PS,England
NS,BROADLEAF,87,0,0,24903.91,34727.81637,49.677016569,0,Group1: Non-native,Group2: 5 Storeys,No group3,"Group1: Non-native                                     , Group2: 5 Storeys                                                                    , No group3",PS,Scotland
NS,CONIFER,187,1947.723133,825106.44564,55335.46,83192.06935,125.57016695,0.0351984628,Group1: Non-native,Group2: 5 Storeys,No group3,"Group1: Non-native                                     , Group2: 5 Storeys                                                                    , No group3",PS,Scotland
NS,TRANSITION,174,398.49820876,62713.958848,50305.13,51448.24894,108.04596308,0.0079216217,Group1: Non-native,Group2: 5 Storeys,No group3,"Group1: Non-native                                     , Group2: 5 Storeys                                                                    , No group3",PS,Scotland
NS,UNCERTAIN,76,172.4052234,15970.452494,37024.51,41236.77314,46.928814849,0.004656516,Group1: Non-native,Group2: 5 Storeys,No group3,"Group1: Non-native                                     , Group2: 5 Storeys                                                                    , No group3",PS,Scotland
